,Unnamed: 0,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
9151,9151,F38567,8702,E,2.0,23:32.3,11/07/2022,30/06/2022 00:00,11/07/2022,,4137.92,0.0,0.0
9152,9152,F38568,2542,E,2.0,42:57.2,11/07/2022,11/07/2022 00:00,11/07/2022,,2154.1223,0.0,0.0
9153,9153,F38569,4964,E,2.0,04:24.0,11/07/2022,11/07/2022 00:00,26/07/2022,,3675.0,0.0,0.0
9154,9154,F38570,8713,E,1.0,09:39.5,11/07/2022,11/07/2022 00:00,11/07/2022,,1056.0,0.0,0.0
9155,9155,F38571,5926,E,2.0,12:17.9,11/07/2022,08/07/2022 00:00,11/07/2022,,1426.95,0.0,0.0
9156,9156,F38572,8712,E,2.0,08:10.4,12/07/2022,12/07/2022 00:00,12/07/2022,,1034.48,0.0,0.0
9157,9157,F38573,8712,E,2.0,09:22.5,12/07/2022,12/07/2022 00:00,12/07/2022,,517.24,0.0,0.0
9158,9158,F38574,2503,E,2.0,14:51.7,12/07/2022,12/07/2022 00:00,12/07/2022,,285.9,0.0,0.0
9159,9159,F38575,6828,E,2.0,34:15.2,12/07/2022,12/07/2022 00:00,12/07/2022,,485.34,0.0,0.0
9160,9160,F38576,3718,E,2.0,43:40.4,12/07/2022,04/07/2022 00:00,12/07/2022,,4397.34,0.0,0.0
9161,9161,F38577,1289,E,1.0,45:19.6,12/07/2022,13/07/2022 00:00,11/08/2022,,4692.65,0.0,0.0
9162,9162,F38578,8385,E,1.0,48:41.9,12/07/2022,14/07/2022 00:00,12/07/2022,,13329.44,0.0,0.0
9163,9163,F38579,5633,E,2.0,51:15.6,12/07/2022,12/07/2022 00:00,12/07/2022,,600.0,0.0,0.0
9164,9164,F38580,8699,E,2.0,05:21.8,12/07/2022,12/07/2022 00:00,12/07/2022,,1165.95,0.0,0.0
9165,9165,F38581,3931,E,2.0,31:06.9,12/07/2022,12/07/2022 00:00,12/07/2022,,1199.0793,0.0,0.0
9166,9166,F38582,8440,E,2.0,11:51.9,12/07/2022,12/07/2022 00:00,12/07/2022,,150.0,0.0,0.0
9167,9167,F38583,8708,E,1.0,04:19.5,12/07/2022,15/07/2022 00:00,12/07/2022,,66451.41,13290.28,0.0
9168,9168,F38584,1967,E,2.0,07:29.3,12/07/2022,11/07/2022 00:00,12/07/2022,,485.34,0.0,0.0
9169,9169,F38585,5926,E,2.0,39:17.6,13/07/2022,13/07/2022 00:00,13/07/2022,,945.0,0.0,0.0
9170,9170,F38586,2900,E,2.0,49:05.7,13/07/2022,13/07/2022 00:00,13/07/2022,,1717.5,0.0,0.0
9171,9171,F38587,5560,E,2.0,02:13.5,13/07/2022,05/07/2022 00:00,13/07/2022,,7350.0,0.0,0.0
9172,9172,F38588,5926,E,2.0,09:24.3,13/07/2022,08/07/2022 00:00,13/07/2022,,1735.0,0.0,0.0
9173,9173,F38589,8514,E,2.0,54:15.7,13/07/2022,13/07/2022 00:00,13/07/2022,,1215.9,0.0,0.0
9174,9174,F38590,5598,E,2.0,42:59.8,13/07/2022,15/07/2022 00:00,13/07/2022,,2545.2,0.0,0.0
9175,9175,F38591,3063,E,2.0,08:57.5,13/07/2022,13/07/2022 00:00,13/07/2022,,1194.84,0.0,0.0
9176,9176,F38592,2775,E,2.0,01:50.9,14/07/2022,14/07/2022 00:00,14/07/2022,,293.08,0.0,0.0
9177,9177,F38593,8436,E,2.0,28:22.0,14/07/2022,14/07/2022 00:00,14/07/2022,,854.997,0.0,0.0
9178,9178,F38594,8577,E,2.0,40:33.4,14/07/2022,14/07/2022 00:00,14/07/2022,,2089.78,0.0,0.0
9179,9179,F38595,8322,E,2.0,47:43.6,14/07/2022,14/07/2022 00:00,14/07/2022,,96.0,0.0,0.0
9180,9180,F38596,4563,E,2.0,36:09.9,14/07/2022,14/07/2022 00:00,22/07/2022,,1703.5986,0.0,0.0
9181,9181,F38597,8251,E,2.0,12:01.6,14/07/2022,14/07/2022 00:00,14/07/2022,,500.0,0.0,0.0
9182,9182,F38598,8067,E,2.0,14:45.8,14/07/2022,13/07/2022 00:00,14/07/2022,,11723.1,0.0,0.0
9183,9183,F38599,6895,E,2.0,22:29.5,14/07/2022,14/07/2022 00:00,14/07/2022,,781.8182,0.0,0.0
9184,9184,F38600,5926,E,2.0,56:35.4,14/07/2022,14/07/2022 00:00,14/07/2022,,1219.52,0.0,0.0
9185,9185,F38601,1784,E,2.0,36:05.7,15/07/2022,15/07/2022 00:00,30/07/2022,,3014.0,0.0,0.0
9186,9186,F38602,3851,E,1.0,50:14.8,15/07/2022,15/07/2022 00:00,15/07/2022,,16357.22,0.0,0.0
9187,9187,F38603,3016,E,1.0,52:48.5,15/07/2022,15/07/2022 00:00,30/07/2022,,3678.18,0.0,0.0
9188,9188,F38604,4464,E,2.0,41:46.3,15/07/2022,04/07/2022 00:00,30/07/2022,,2394.0,0.0,0.0
9189,9189,F38605,6961,E,2.0,07:01.3,15/07/2022,15/07/2022 00:00,15/07/2022,,199.0,0.0,0.0
9190,9190,F38606,4956,E,2.0,07:43.4,15/07/2022,11/07/2022 00:00,15/07/2022,,2360.1,0.0,0.0
9191,9191,F38607,8714,E,2.0,46:48.9,15/07/2022,15/07/2022 00:00,15/07/2022,,1350.0,0.0,0.0
9192,9192,F38608,417,E,2.0,17:01.4,15/07/2022,13/07/2022 00:00,30/07/2022,,6943.95,0.0,0.0
9193,9193,F38609,8711,E,1.0,52:26.1,18/07/2022,12/07/2022 00:00,18/07/2022,,8420.0,0.0,0.0
9194,9194,F38610,9570,E,2.0,46:14.5,18/07/2022,18/07/2022 00:00,18/07/2022,,293.08,0.0,0.0
9195,9195,F38611,8407,E,2.0,00:48.3,18/07/2022,18/07/2022 00:00,18/07/2022,,548.0,0.0,0.0
9196,9196,F38612,3063,E,2.0,06:35.0,18/07/2022,14/07/2022 00:00,18/07/2022,,7134.0,0.0,0.0
9197,9197,F38613,4083,E,2.0,22:21.4,18/07/2022,15/07/2022 00:00,18/07/2022,,4436.54,0.0,0.0
9198,9198,F38614,1233,E,2.0,09:18.7,18/07/2022,18/07/2022 00:00,18/07/2022,,3212.0,0.0,0.0
9199,9199,F38615,6401,E,1.0,51:55.2,18/07/2022,17/03/2022 00:00,17/08/2022,,8100.0,0.0,0.0
9200,9200,F38616,5593,E,1.0,17:17.2,18/07/2022,13/07/2022 00:00,02/08/2022,,17077.5,0.0,0.0
9201,9201,F38617,5926,E,2.0,59:41.3,18/07/2022,15/07/2022 00:00,18/07/2022,,618.38,0.0,0.0
9202,9202,F38618,2899,E,2.0,57:24.4,19/07/2022,19/07/2022 00:00,03/08/2022,,240.2,0.0,0.0
9203,9203,F38619,4649,E,2.0,54:05.6,19/07/2022,19/07/2022 00:00,19/07/2022,,522.0,0.0,0.0
9204,9204,F38620,8372,E,2.0,02:33.9,19/07/2022,19/07/2022 00:00,19/07/2022,,3120.0,0.0,0.0
9205,9205,F38621,3063,E,2.0,29:16.7,19/07/2022,19/07/2022 00:00,19/07/2022,,1194.84,0.0,0.0
9206,9206,F38622,2286,E,2.0,00:15.8,20/07/2022,20/07/2022 00:00,20/07/2022,,1428.02,0.0,0.0
9207,9207,F38623,1965,E,2.0,16:17.4,20/07/2022,19/07/2022 00:00,19/08/2022,,235.3,35.3,0.0
9208,9208,F38624,9579,E,2.0,27:35.7,20/07/2022,20/07/2022 00:00,20/07/2022,,315.0,0.0,0.0
9209,9209,F38625,8715,E,2.0,52:52.7,20/07/2022,20/07/2022 00:00,20/07/2022,,1127.0,0.0,0.0
9210,9210,F38626,8242,E,2.0,45:44.5,20/07/2022,20/07/2022 00:00,20/07/2022,,749.4,0.0,0.0
9211,9211,F38627,8242,E,2.0,47:06.0,20/07/2022,20/07/2022 00:00,20/07/2022,,749.4,0.0,0.0
9212,9212,F38628,2286,E,2.0,11:11.0,20/07/2022,20/07/2022 00:00,20/07/2022,,225.0,0.0,0.0
9213,9213,F38629,8717,E,2.0,22:35.1,20/07/2022,20/07/2022 00:00,20/07/2022,,711.21,0.0,0.0
9214,9214,F38630,5926,E,2.0,24:38.3,20/07/2022,19/07/2022 00:00,20/07/2022,,172.08,0.0,0.0
9215,9215,F38631,6040,E,2.0,33:23.1,21/07/2022,21/07/2022 00:00,21/07/2022,,2117.5,0.0,0.0
9216,9216,F38632,8251,E,2.0,44:59.5,21/07/2022,21/07/2022 00:00,21/07/2022,,1500.0,0.0,0.0
9217,9217,F38633,310,E,2.0,52:24.4,21/07/2022,12/07/2022 00:00,21/07/2022,,4956.73,0.0,0.0
9218,9218,F38634,5458,E,2.0,20:03.6,21/07/2022,19/07/2022 00:00,21/07/2022,,570.5,0.0,0.0
9219,9219,F38635,8718,E,2.0,05:33.0,21/07/2022,21/07/2022 00:00,21/07/2022,,117.58,0.0,0.0
9220,9220,F38636,2768,E,1.0,21:12.3,21/07/2022,15/07/2022 00:00,20/08/2022,,11980.0,0.0,0.0
9221,9221,F38637,322,E,2.0,26:22.3,21/07/2022,20/07/2022 00:00,05/08/2022,,16321.6,0.0,0.0
9222,9222,F38638,644,E,1.0,46:16.4,21/07/2022,20/07/2022 00:00,19/09/2022,,51729.6,0.0,0.0
9223,9223,F38639,4527,E,2.0,46:24.0,21/07/2022,09/06/2022 00:00,21/07/2022,,846.2,0.0,0.0
9224,9224,F38640,6897,E,1.0,52:58.8,21/07/2022,21/07/2022 00:00,21/07/2022,,206.5152,0.0,0.0
9225,9225,F38641,1401,E,1.0,14:43.3,21/07/2022,13/07/2022 00:00,21/07/2022,,6366.48,0.0,0.0
9226,9226,F38642,5287,E,1.0,22:37.4,21/07/2022,27/06/2022 00:00,20/08/2022,,27600.0,0.0,0.0
9227,9227,F38643,5287,E,1.0,32:45.7,21/07/2022,19/04/2022 00:00,20/08/2022,,12750.0,0.0,0.0
9228,9228,F38644,2286,E,1.0,19:53.0,22/07/2022,22/07/2022 00:00,22/07/2022,,3690.0,0.0,0.0
9229,9229,F38645,3437,E,2.0,31:38.5,22/07/2022,21/07/2022 00:00,22/07/2022,,3183.1504,0.0,0.0
9230,9230,F38646,2527,E,1.0,48:16.0,22/07/2022,20/07/2022 00:00,06/08/2022,,19243.56,0.0,0.0
9231,9231,F38647,3672,E,2.0,57:11.8,22/07/2022,05/07/2022 00:00,22/07/2022,,3907.7,0.0,0.0
9232,9232,F38648,4527,E,2.0,10:56.7,22/07/2022,12/07/2022 00:00,22/07/2022,,25258.15,0.0,0.0
9233,9233,F38649,8387,E,2.0,56:11.1,22/07/2022,21/07/2022 00:00,22/07/2022,,3845.8,0.0,0.0
9234,9234,F38650,6534,E,1.0,08:23.8,22/07/2022,22/07/2022 00:00,22/07/2022,,252.42,0.0,0.0
9235,9235,F38651,5814,E,2.0,15:34.7,22/07/2022,22/07/2022 00:00,22/07/2022,,1055.5,0.0,0.0
9236,9236,F38652,5814,E,2.0,17:07.0,22/07/2022,22/07/2022 00:00,22/07/2022,,1055.5,0.0,0.0
9237,9237,F38653,8316,E,2.0,58:10.0,22/07/2022,21/07/2022 00:00,06/08/2022,,4116.0,0.0,0.0
9238,9238,F38654,8545,E,1.0,40:16.9,25/07/2022,25/07/2022 00:00,25/07/2022,,550.0,0.0,0.0
9239,9239,F38655,7065,E,2.0,18:54.9,25/07/2022,11/07/2022 00:00,25/07/2022,,9400.0,0.0,0.0
9240,9240,F38656,7026,E,2.0,20:02.3,25/07/2022,25/07/2022 00:00,25/07/2022,,4950.0,0.0,0.0
9241,9241,F38657,6278,E,1.0,05:55.0,25/07/2022,25/07/2022 00:00,25/07/2022,,924.0,0.0,0.0
9242,9242,F38658,4420,E,2.0,11:54.2,25/07/2022,25/07/2022 00:00,25/07/2022,,19099.5,0.0,0.0
9243,9243,F38659,8490,E,1.0,59:35.3,25/07/2022,25/07/2022 00:00,25/07/2022,,298.71,0.0,0.0
9244,9244,F38660,3530,E,1.0,37:21.9,25/07/2022,25/07/2022 00:00,25/07/2022,,1650.888022,0.0,0.0
9245,9245,F38661,5926,E,1.0,41:34.9,25/07/2022,25/07/2022 00:00,25/07/2022,,52.5,0.0,0.0
9246,9246,F38662,5926,E,2.0,44:30.3,25/07/2022,21/07/2022 00:00,25/07/2022,,47.5,0.0,0.0
9247,9247,F38663,8434,E,2.0,29:26.6,26/07/2022,25/07/2022 00:00,26/07/2022,,8377.26,0.0,0.0
9248,9248,F38664,8434,E,1.0,52:29.4,26/07/2022,26/07/2022 00:00,26/07/2022,,282.0,0.0,0.0
9249,9249,F38665,8503,E,3.0,20:33.7,26/07/2022,26/07/2022 00:00,24/09/2022,,14000.0,0.0,0.0
9250,9250,F38666,8689,E,1.0,25:18.4,26/07/2022,26/07/2022 00:00,26/07/2022,,467.67,0.0,0.0
9251,9251,F38667,4694,E,1.0,35:54.9,26/07/2022,26/07/2022 00:00,26/07/2022,,3765.0,0.0,0.0
9252,9252,F38668,5926,E,1.0,38:22.5,26/07/2022,26/07/2022 00:00,26/07/2022,,133.407,0.0,0.0
9253,9253,F38669,8483,E,2.0,51:45.6,26/07/2022,19/07/2022 00:00,26/07/2022,,9900.0,0.0,0.0
9254,9254,F38670,537,E,1.0,25:34.5,26/07/2022,25/07/2022 00:00,25/08/2022,,25554.243,0.0,0.0
9255,9255,F38671,3930,E,1.0,00:16.8,26/07/2022,27/07/2022 00:00,25/08/2022,,28305.0,0.0,0.0
9256,9256,F38672,6401,E,1.0,09:22.2,26/07/2022,18/07/2022 00:00,25/08/2022,,8100.0,0.0,0.0
9257,9257,F38673,5144,E,1.0,01:26.4,26/07/2022,26/07/2022 00:00,26/07/2022,,1720.0,0.0,0.0
9258,9258,F38674,5926,E,2.0,48:30.2,26/07/2022,25/07/2022 00:00,26/07/2022,,299.0,0.0,0.0
9259,9259,F38675,322,E,2.0,24:53.0,27/07/2022,27/07/2022 00:00,11/08/2022,,3521.6,0.0,0.0
9260,9260,F38676,4964,E,2.0,48:22.5,27/07/2022,27/07/2022 00:00,11/08/2022,,3765.0,0.0,0.0
9261,9261,F38677,5046,E,2.0,06:47.6,27/07/2022,27/07/2022 00:00,27/07/2022,,592.19,0.0,0.0
9262,9262,F38678,8713,E,2.0,55:33.2,27/07/2022,27/07/2022 00:00,27/07/2022,,484.0,0.0,0.0
9263,9263,F38679,6307,E,2.0,47:33.0,27/07/2022,27/07/2022 00:00,27/07/2022,,1695.0,0.0,0.0
9264,9264,F38680,8721,E,1.0,30:33.0,27/07/2022,27/07/2022 00:00,27/07/2022,,1553.22,0.0,0.0
9265,9265,F38681,8722,E,2.0,59:06.7,27/07/2022,27/07/2022 00:00,27/07/2022,,1852.64,0.0,0.0
9266,9266,F38682,9578,E,2.0,08:47.1,27/07/2022,24/06/2022 00:00,27/07/2022,,696.0,0.0,0.0
9267,9267,F38683,6962,E,2.0,33:14.8,27/07/2022,27/07/2022 00:00,27/07/2022,,2550.4,0.0,0.0
9268,9268,F38684,5944,E,2.0,37:01.2,27/07/2022,27/07/2022 00:00,27/07/2022,,781.54,0.0,0.0
9269,9269,F38685,8723,E,2.0,46:29.3,27/07/2022,27/07/2022 00:00,27/07/2022,,1113.7212,0.0,0.0
9270,9270,F38686,8711,E,2.0,30:45.8,28/07/2022,28/07/2022 00:00,28/07/2022,,3960.0,0.0,0.0
9271,9271,F38687,8400,E,2.0,47:58.1,28/07/2022,27/07/2022 00:00,28/07/2022,,781.54,0.0,0.0
9272,9272,F38688,455,E,2.0,50:03.5,28/07/2022,27/07/2022 00:00,28/07/2022,,4820.0,0.0,0.0
9273,9273,F38689,480,E,2.0,32:08.5,28/07/2022,28/07/2022 00:00,27/08/2022,,300.0,45.0,0.0
9274,9274,F38690,5094,E,2.0,14:14.1,28/07/2022,26/07/2022 00:00,28/07/2022,,6167.5,0.0,0.0
9275,9275,F38691,8716,E,2.0,44:51.9,28/07/2022,28/07/2022 00:00,28/07/2022,,4882.5,0.0,0.0
9276,9276,F38692,8642,E,2.0,49:18.0,28/07/2022,27/07/2022 00:00,28/07/2022,,1697.71,0.0,0.0
9277,9277,F38693,8712,C,2.0,34:27.2,28/07/2022,12/07/2022 00:00,28/07/2022,28/07/2022,517.24,0.0,0.0
9278,9278,F38694,2483,E,2.0,36:48.7,28/07/2022,28/07/2022 00:00,28/07/2022,,1703.7504,0.0,0.0
9279,9279,F38695,2483,E,2.0,39:20.0,28/07/2022,22/07/2022 00:00,28/07/2022,,1680.0,0.0,0.0
9280,9280,F38696,5926,E,2.0,43:40.5,28/07/2022,28/07/2022 00:00,28/07/2022,,298.71,0.0,0.0
9281,9281,F38697,5926,E,2.0,45:06.1,28/07/2022,27/07/2022 00:00,28/07/2022,,224.91,0.0,0.0
9282,9282,F38698,4695,E,1.0,19:47.8,29/07/2022,22/07/2022 00:00,27/09/2022,,5999.8,0.0,0.0
9283,9283,F38699,3228,E,1.0,28:24.8,29/07/2022,12/07/2022 00:00,29/07/2022,,5600.0,0.0,0.0
9284,9284,F38700,161,E,1.0,30:43.5,29/07/2022,28/07/2022 00:00,28/08/2022,,4125.0,0.0,0.0
9285,9285,F38701,8560,E,2.0,57:58.1,29/07/2022,29/07/2022 00:00,29/07/2022,,147.3,0.0,0.0
9286,9286,F38702,95,E,1.0,41:07.7,29/07/2022,04/08/2022 00:00,29/07/2022,,1369.18,0.0,0.0
9287,9287,F38703,8320,E,2.0,54:22.2,29/07/2022,29/07/2022 00:00,29/07/2022,,9450.0,0.0,0.0
9288,9288,F38704,3718,E,2.0,45:02.1,29/07/2022,27/07/2022 00:00,29/07/2022,,4492.0,0.0,0.0
9289,9289,F38705,3228,E,1.0,48:26.3,29/07/2022,29/07/2022 00:00,28/08/2022,,18869.0,0.0,0.0
9290,9290,F38706,3228,E,1.0,52:25.6,29/07/2022,29/07/2022 00:00,28/08/2022,,14151.0,0.0,0.0
9291,9291,F38707,315,E,1.0,59:18.3,29/07/2022,04/07/2022 00:00,13/08/2022,,8700.0,0.0,0.0
9292,9292,F38708,8523,E,1.0,01:25.5,29/07/2022,29/07/2022 00:00,28/08/2022,,21900.0,0.0,0.0
9293,9293,F38709,2768,E,1.0,05:45.9,29/07/2022,29/07/2022 00:00,28/08/2022,,7532.0,0.0,0.0
9294,9294,F38710,6542,E,2.0,36:10.0,29/07/2022,22/07/2022 00:00,29/07/2022,,17792.25,0.0,0.0
9295,9295,F38711,3598,E,1.0,37:38.2,29/07/2022,28/07/2022 00:00,28/08/2022,,31024.0,0.0,0.0
9296,9296,F38712,2917,E,2.0,49:29.2,29/07/2022,22/07/2022 00:00,29/07/2022,,5930.75,0.0,0.0
9297,9297,F38713,8133,E,2.0,51:22.5,29/07/2022,27/07/2022 00:00,29/07/2022,,795.0,0.0,0.0
9298,9298,F38714,5926,E,2.0,06:59.8,29/07/2022,29/07/2022 00:00,29/07/2022,,4956.7327,0.0,0.0
9299,9299,F38715,169,E,2.0,15:50.6,29/07/2022,27/07/2022 00:00,29/07/2022,,1361.36,0.0,0.0
9300,9300,F38716,5533,E,2.0,18:23.5,29/07/2022,02/08/2022 00:00,29/07/2022,,3192.0,0.0,0.0
9301,9301,F38717,5926,E,2.0,23:51.6,29/07/2022,29/07/2022 00:00,29/07/2022,,431.0344,0.0,0.0
9302,9302,F38718,6003,E,2.0,28:00.3,29/07/2022,29/07/2022 00:00,29/07/2022,,11450.0,0.0,0.0
9303,9303,F38719,8725,E,2.0,38:31.1,29/07/2022,29/07/2022 00:00,29/07/2022,,870.0,0.0,0.0
9304,9304,F38720,5808,E,2.0,40:38.9,29/07/2022,29/07/2022 00:00,29/07/2022,,2235.9061,0.0,0.0
9305,9305,F38721,5926,E,2.0,53:50.1,29/07/2022,29/07/2022 00:00,29/07/2022,,802.0,0.0,0.0
9306,9306,F38722,5926,E,2.0,56:47.6,29/07/2022,29/07/2022 00:00,29/07/2022,,981.0,0.0,0.0
9307,9307,F38723,4663,E,6.0,04:16.8,29/07/2022,29/07/2022 00:00,29/07/2022,,4950.0,0.0,0.0
9308,9308,F38724,6354,E,2.0,05:27.4,29/07/2022,29/07/2022 00:00,29/07/2022,,3500.0,0.0,0.0
9309,9309,F38725,3084,E,2.0,25:20.9,01/08/2022,01/08/2022 00:00,01/08/2022,,645.0,0.0,0.0
9310,9310,F38726,5926,E,2.0,30:41.3,01/08/2022,01/08/2022 00:00,01/08/2022,,865.43,0.0,0.0
9311,9311,F38727,3521,E,2.0,35:33.4,01/08/2022,01/08/2022 00:00,01/08/2022,,3975.0,0.0,0.0
9312,9312,F38728,6750,E,2.0,39:47.0,01/08/2022,01/08/2022 00:00,01/08/2022,,312.5,0.0,0.0
9313,9313,F38729,6381,E,2.0,45:55.1,01/08/2022,01/08/2022 00:00,01/08/2022,,1225.0,0.0,0.0
9314,9314,F38730,5926,E,2.0,47:09.4,01/08/2022,01/08/2022 00:00,01/08/2022,,1703.7504,0.0,0.0
9315,9315,F38731,8648,E,2.0,48:18.4,01/08/2022,01/08/2022 00:00,01/08/2022,,120.0,0.0,0.0
9316,9316,F38732,8325,E,2.0,53:08.8,01/08/2022,01/08/2022 00:00,01/08/2022,,500.0,0.0,0.0
9317,9317,F38733,5150,E,2.0,12:04.3,02/08/2022,25/07/2022 00:00,02/08/2022,,1512.71,0.0,0.0
9318,9318,F38734,6322,E,2.0,59:33.9,02/08/2022,01/08/2022 00:00,02/08/2022,,4895.6465,0.0,0.0
9319,9319,F38735,3521,E,2.0,12:15.1,02/08/2022,02/08/2022 00:00,02/08/2022,,988.7,0.0,0.0
9320,9320,F38736,5458,E,2.0,41:01.9,02/08/2022,27/07/2022 00:00,02/08/2022,,8764.0,0.0,0.0
9321,9321,F38737,6381,E,2.0,56:35.2,02/08/2022,26/07/2022 00:00,02/08/2022,,7908.5,0.0,0.0
9322,9322,F38738,5926,E,2.0,58:32.1,02/08/2022,02/08/2022 00:00,02/08/2022,,1350.0,0.0,0.0
9323,9323,F38739,5926,E,2.0,00:14.1,02/08/2022,02/08/2022 00:00,02/08/2022,,101.0151,0.0,0.0
9324,9324,F38740,4563,E,2.0,55:25.3,03/08/2022,03/08/2022 00:00,11/08/2022,,9294.0966,0.0,0.0
9325,9325,F38741,3612,E,1.0,58:20.1,03/08/2022,05/08/2022 00:00,02/10/2022,,2160.0,0.0,0.0
9326,9326,F38742,5458,E,2.0,40:45.9,03/08/2022,03/08/2022 00:00,03/08/2022,,1141.0,0.0,0.0
9327,9327,F38743,4369,E,2.0,49:37.9,03/08/2022,03/08/2022 00:00,03/08/2022,,1071.0,0.0,0.0
9328,9328,F38744,3686,E,2.0,04:13.8,03/08/2022,02/08/2022 00:00,18/08/2022,,1215.5,0.0,0.0
9329,9329,F38745,5926,E,2.0,35:11.8,03/08/2022,03/08/2022 00:00,03/08/2022,,3275.398,0.0,0.0
9330,9330,F38746,4663,E,2.0,49:52.3,04/08/2022,13/07/2022 00:00,04/08/2022,,4950.0,0.0,0.0
9331,9331,F38747,8726,E,2.0,51:57.5,04/08/2022,04/08/2022 00:00,04/08/2022,,1574.76,0.0,0.0
9332,9332,F38748,7083,E,2.0,03:34.5,04/08/2022,04/08/2022 00:00,04/08/2022,,1850.0,0.0,0.0
9333,9333,F38749,8385,E,2.0,15:21.9,04/08/2022,03/08/2022 00:00,04/08/2022,,824.55,0.0,0.0
9334,9334,F38750,4644,E,2.0,41:40.6,05/08/2022,05/08/2022 00:00,05/08/2022,,1240.9091,0.0,0.0
9335,9335,F38751,5944,E,2.0,05:11.1,05/08/2022,04/08/2022 00:00,05/08/2022,,958.64,0.0,0.0
9336,9336,F38752,5627,E,2.0,21:10.7,05/08/2022,05/08/2022 00:00,05/08/2022,,1557.06,0.0,0.0
9337,9337,F38753,6921,E,2.0,01:08.0,05/08/2022,05/08/2022 00:00,05/08/2022,,86.24,0.0,0.0
9338,9338,F38754,5926,E,2.0,25:50.9,05/08/2022,04/08/2022 00:00,05/08/2022,,53.0,0.0,0.0
9339,9339,F38755,5926,E,2.0,27:42.7,05/08/2022,05/08/2022 00:00,05/08/2022,,191.0,0.0,0.0
9340,9340,F38756,3016,E,2.0,11:36.9,08/08/2022,08/08/2022 00:00,23/08/2022,,1812.5,0.0,0.0
9341,9341,F38757,8631,C,2.0,24:21.9,08/08/2022,08/08/2022 00:00,08/08/2022,11/08/2022,145.0,0.0,0.0
9342,9342,F38758,4464,E,2.0,29:25.6,08/08/2022,08/08/2022 00:00,23/08/2022,,1665.0,0.0,0.0
9343,9343,F38759,5598,E,2.0,35:57.0,08/08/2022,08/08/2022 00:00,08/08/2022,,100.1,0.0,0.0
9344,9344,F38760,8219,E,5.0,03:00.3,08/08/2022,08/08/2022 00:00,08/08/2022,,1488.0,0.0,0.0
9345,9345,F38761,4527,E,2.0,18:09.7,08/08/2022,02/08/2022 00:00,08/08/2022,,2700.0,0.0,0.0
9346,9346,F38762,4598,E,1.0,27:29.4,08/08/2022,05/08/2022 00:00,07/09/2022,,48163.0,0.0,0.0
9347,9347,F38763,4598,E,1.0,31:38.8,08/08/2022,30/07/2022 00:00,07/09/2022,,45623.0,0.0,0.0
9348,9348,F38764,47,E,2.0,23:30.8,08/08/2022,08/08/2022 00:00,08/08/2022,,310.0,0.0,0.0
9349,9349,F38765,8295,E,2.0,13:22.3,08/08/2022,08/08/2022 00:00,08/08/2022,,2805.25,0.0,0.0
9350,9350,F38766,4831,E,2.0,15:41.7,08/08/2022,08/08/2022 00:00,08/08/2022,,440.0,0.0,0.0
9351,9351,F38767,8631,E,2.0,05:15.8,09/08/2022,09/08/2022 00:00,09/08/2022,,145.0,0.0,0.0
9352,9352,F38768,2542,E,2.0,19:19.6,09/08/2022,08/08/2022 00:00,09/08/2022,,3980.0,0.0,0.0
9353,9353,F38769,1686,E,2.0,49:54.2,09/08/2022,09/08/2022 00:00,09/08/2022,,1750.0,0.0,0.0
9354,9354,F38770,7044,E,2.0,08:16.1,09/08/2022,09/08/2022 00:00,09/08/2022,,1486.22,0.0,0.0
9355,9355,F38771,5039,E,1.0,00:43.5,09/08/2022,09/08/2022 00:00,07/11/2022,,4028.0,0.0,0.0
9356,9356,F38772,4915,E,2.0,18:15.3,09/08/2022,09/08/2022 00:00,09/08/2022,,157.04,0.0,0.0
9357,9357,F38773,1784,E,2.0,26:43.0,09/08/2022,05/08/2022 00:00,24/08/2022,,853.0,0.0,0.0
9358,9358,F38774,6354,E,2.0,34:07.9,09/08/2022,08/08/2022 00:00,09/08/2022,,3500.0,0.0,0.0
9359,9359,F38775,8692,E,2.0,39:37.5,10/08/2022,10/08/2022 00:00,10/08/2022,,2033.07,0.0,0.0
9360,9360,F38776,4831,E,2.0,45:10.9,10/08/2022,10/08/2022 00:00,10/08/2022,,220.0,0.0,0.0
9361,9361,F38777,2244,E,1.0,49:14.6,10/08/2022,08/08/2022 00:00,09/09/2022,,9438.8,0.0,0.0
9362,9362,F38778,2017,E,1.0,21:32.1,10/08/2022,12/08/2022 00:00,09/09/2022,,1139.86,0.0,0.0
9363,9363,F38779,3930,E,1.0,31:47.9,10/08/2022,08/08/2022 00:00,09/09/2022,,42457.5,0.0,0.0
9364,9364,F38780,3612,E,1.0,58:48.4,10/08/2022,10/08/2022 00:00,09/10/2022,,2880.0,0.0,0.0
9365,9365,F38781,4784,E,2.0,32:35.0,10/08/2022,10/08/2022 00:00,10/08/2022,,924.0,0.0,0.0
9366,9366,F38782,5633,E,2.0,47:14.1,10/08/2022,10/08/2022 00:00,10/08/2022,,738.0,0.0,0.0
9367,9367,F38783,8545,E,2.0,13:05.5,10/08/2022,10/08/2022 00:00,10/08/2022,,516.288,0.0,0.0
9368,9368,F38784,466,E,1.0,37:35.6,10/08/2022,05/08/2022 00:00,09/10/2022,,7392.6,0.0,0.0
